id,Title,Content,Excerpt,"Post Type",Permalink,"Image URL","Image Filename","Image Path","Image ID","Image Featured",Type,Status,Country,Features,Labels,State,City,Area,fave_property_size,fave_property_location,fave_additional_features_enable
18255,"A.S.K. Arena",,,property,https://blvdguide.com/property/ask-arena/,https://blvdguide.com/wp-content/uploads/2025/05/1000352809.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352818.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352836.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352830.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352842.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352839.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352812.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352815.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352821.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352824.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352827.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352833.jpg,1000352809.jpg|1000352818.jpg|1000352836.jpg|1000352830.jpg|1000352842.jpg|1000352839.jpg|1000352812.jpg|1000352815.jpg|1000352821.jpg|1000352824.jpg|1000352827.jpg|1000352833.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352809.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352818.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352836.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352830.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352842.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352839.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352812.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352815.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352821.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352824.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352827.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352833.jpg,18243|18244|18245|18246|18247|18248|18249|18250|18251|18252|18253|18254,https://blvdguide.com/wp-content/uploads/2025/05/1000352809.jpg,Arena,,Kenya,"Amenities>24/7 Access|Amenities>Backup Generator|Events &amp; Experiences>Brand Activation|Events &amp; Experiences>Charity Event|Events &amp; Experiences>Concert|Amenities>Electricity|Amenities>Lawn|Events &amp; Experiences>Night Party|Amenities>Parking|Amenities>Self Catering|Events &amp; Experiences>Team Building|Amenities>Washroom|Amenities>Water|Amenities>WiFi|Events &amp; Experiences>Workshop",Outdoor,Nairobi,Nairobi,"Ngong Road",1000,"'-1.307474133139107,36.765970469571435",enable
18260,"Aspire Centre",,,property,https://blvdguide.com/property/aspire-centre-2/,https://blvdguide.com/wp-content/uploads/2025/05/1000352734.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352737.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352728.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352731.jpg,1000352734.jpg|1000352737.jpg|1000352728.jpg|1000352731.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352734.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352737.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352728.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352731.jpg,18256|18257|18258|18259,https://blvdguide.com/wp-content/uploads/2025/05/1000352734.jpg,"Indoor Space",,Kenya,"Amenities>24/7 Access|Amenities>Air Conditioning|Events &amp; Experiences>Brand Activation|Amenities>Breakout Zone|Events &amp; Experiences>Conference|Events &amp; Experiences>Day Party|Amenities>Flexible Layout|Amenities>In-house Catering|Events &amp; Experiences>Launch|Events &amp; Experiences>Meeting|Amenities>Office Furniture|Amenities>PA System|Amenities>Parking|Amenities>Self Catering|Amenities>Speakers|Events &amp; Experiences>Workshop",Indoor,Nairobi,Nairobi,Westlands,100,"'-1.2662400,36.8028215",enable
18271,"Jockey Club Waterfront Grounds",,,property,https://blvdguide.com/property/jockey-club-waterfront-grounds/,https://blvdguide.com/wp-content/uploads/2025/05/1000353251.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353230.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353227.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353254.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353239.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353212.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353221.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353248.jpg,1000353251.jpg|1000353230.jpg|1000353227.jpg|1000353254.jpg|1000353239.jpg|1000353212.jpg|1000353221.jpg|1000353248.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353251.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353230.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353227.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353254.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353239.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353212.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353221.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353248.jpg,18263|18264|18265|18266|18267|18268|18269|18270,https://blvdguide.com/wp-content/uploads/2025/05/1000353251.jpg,Garden,,Kenya,"Amenities>24/7 Access|Events &amp; Experiences>Anniversary|Events &amp; Experiences>Concert|Events &amp; Experiences>Conference|Amenities>Cooking Area/Kitchen|Events &amp; Experiences>Day Party|Amenities>Electricity|Amenities>Lawn|Events &amp; Experiences>Night Party|Amenities>Parking|Events &amp; Experiences>Pop-up|Events &amp; Experiences>Reception|Amenities>Security|Amenities>Self Catering|Events &amp; Experiences>Team Building|Amenities>Washroom|Amenities>Water|Events &amp; Experiences>Wedding|Events &amp; Experiences>Workshop",Outdoor,Nairobi,Nairobi,"Ngong Road",2000,"'-1.3088025,36.7277849",enable
18281,"A.S.K. Dome","<p>The Dome is a premier full-service Meeting &amp; Entertainment facility that is poised to re-define the entertainment, meetings and events industry with its unrivalled capacity and elegance. The facility boasts a much-needed capacity of up to 5,000 guests alongside cutting-edge technology, high speed internet, and audio-visual equipment’s expected of a world class facility. The Dome features a 3,400 sqm indoor hall with a fully fitted kitchen and state of the art lavatories and 5 meeting rooms.</p>
<p>As one of the largest indoor spaces in the region, its multifunctionality and various facilities makes it perfect for hosting major exhibition, conferences, summits, sports and social occasions or the coziest boardroom meetings. With a net floor of 4,500 sqm, The Dome can host more than 5,000 delegates at a time and contains facilities for businesses, leisure and events.</p>
<div class=""wpb_text_column wpb_content_element "">
<div class=""wpb_wrapper"">
<p><strong>Gastronomical Facilities</strong></p>
</div>
</div>
<div class=""wpb_text_column wpb_content_element "">
<div class=""wpb_wrapper"">
<p>A wide variety of gastronomical facilities are offered to the guests such as exclusive Business Class Lounges, Rooftop Bar &amp; a World Class Gourmet Kitchen that provides a unique mix of sophistication and casual design.</p>
</div>
</div>
<p>&nbsp;</p>
",,property,https://blvdguide.com/property/ask-dome/,https://blvdguide.com/wp-content/uploads/2025/05/1000353134.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353137.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353131.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353125.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353128.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353140.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353143.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353149.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353146.jpg,1000353134.jpg|1000353137.jpg|1000353131.jpg|1000353125.jpg|1000353128.jpg|1000353140.jpg|1000353143.jpg|1000353149.jpg|1000353146.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353134.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353137.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353131.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353125.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353128.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353140.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353143.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353149.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353146.jpg,18272|18273|18274|18275|18276|18277|18278|18279|18280,https://blvdguide.com/wp-content/uploads/2025/05/1000353134.jpg,"Conference Hall|Indoor Space",,Kenya,"Amenities>24/7 Access|Amenities>Air Conditioning|Amenities>Backup Generator|Events &amp; Experiences>Brand Activation|Amenities>Breakout Zone|Events &amp; Experiences>Charity Event|Events &amp; Experiences>Concert|Events &amp; Experiences>Conference|Amenities>Cooking Area/Kitchen|Events &amp; Experiences>Day Party|Amenities>Electricity|Amenities>Flexible Layout|Events &amp; Experiences>Meeting|Events &amp; Experiences>Night Party|Amenities>Office Furniture|Amenities>PA System|Events &amp; Experiences>Pop-up|Amenities>Self Catering|Amenities>Speakers|Amenities>Waiting Suites|Amenities>Washroom|Amenities>WiFi|Events &amp; Experiences>Workshop",Indoor,Nairobi,Nairobi,"Ngong Road",3400,"'-1.3006353,36.7564748",enable
18288,"Nairobi Polo Grounds",,,property,https://blvdguide.com/property/nairobi-polo-grounds/,https://blvdguide.com/wp-content/uploads/2025/05/1000353161.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353155.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353158.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353167.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353152.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353164.jpg,1000353161.jpg|1000353155.jpg|1000353158.jpg|1000353167.jpg|1000353152.jpg|1000353164.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353161.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353155.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353158.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353167.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353152.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353164.jpg,18282|18283|18284|18285|18286|18287,https://blvdguide.com/wp-content/uploads/2025/05/1000353161.jpg,Garden,,Kenya,"Amenities>24/7 Access|Events &amp; Experiences>Brand Activation|Events &amp; Experiences>Charity Event|Events &amp; Experiences>Concert|Events &amp; Experiences>Day Party|Events &amp; Experiences>Night Party|Amenities>Parking|Events &amp; Experiences>Pop-up|Amenities>Self Catering|Events &amp; Experiences>Team Building|Amenities>Washroom",Outdoor,Nairobi,Nairobi,"Ngong Road",10000,"'-1.3097909572955273,36.757250966479596",enable
18301,"Simba Corp Show Room","<p>The Simba Corp Centre, Westlands is the ultimate choice for meetings, conferences, and events. The showroom is a world-class, purpose-built venue created to offer a captivating first impression. With  fully accessible multi-purpose spaces ranging from Fika Lounge to the VIP Rooms, it offers versatility and grandeur in equal measure. Renowned for exceptional customer service and catering, this iconic venue is committed to delivering excellence in every respect.</p>
<p>The dedicated sales and events team simplifies the planning process, providing a dedicated event manager to assist with every last detail. Whether envisioning an intimate dinner or a large-scale conference with exhibition space, Simba Corp Showroom has you covered. Book Now for your next event and experience the seamless blend of substantial spaces, a central location, and exceptional facilities.</p>
<p>&nbsp;</p>
",,property,https://blvdguide.com/property/simba-corp-show-room/,https://blvdguide.com/wp-content/uploads/2025/05/1000353505.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353496.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353490.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353493.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353502.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353487.jpg,1000353505.jpg|1000353496.jpg|1000353490.jpg|1000353493.jpg|1000353502.jpg|1000353487.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353505.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353496.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353490.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353493.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353502.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353487.jpg,18295|18296|18297|18298|18299|18300,https://blvdguide.com/wp-content/uploads/2025/05/1000353505.jpg,"Indoor Space",,Kenya,"Amenities>24/7 Access|Amenities>Air Conditioning|Amenities>Backup Generator|Events &amp; Experiences>Brand Activation|Amenities>Breakout Zone|Events &amp; Experiences>Conference|Events &amp; Experiences>Day Party|Amenities>Flexible Layout|Amenities>In-house Catering|Amenities>In-house Décor|Events &amp; Experiences>Launch|Events &amp; Experiences>Meeting|Events &amp; Experiences>Night Party|Amenities>PA System|Amenities>Parking|Amenities>Security|Amenities>Self Catering|Amenities>Speakers|Amenities>TV Screens|Amenities>Waiting Suites|Amenities>WiFi|Events &amp; Experiences>Workshop",Indoor,Nairobi,Nairobi,Westlands,121.36,"'-1.2662400,36.8028215",enable
18309,"A.S.K. Dome Meeting Room","<p>The Dome features a 3,400 sqm indoor hall with a fully fitted kitchen and state of the art lavatories and 5 meeting rooms seating up to 50 pax per room. The state-of-the-art meeting rooms are ideal for business meetings and strategic discussions, offering a professional atmosphere bathed in natural light and tasteful decor.</p>
<p>Equipped with a well-appointed conference table, ergonomic chairs, high-definition projector, seamless video conferencing, and high-speed internet, it supports impactful presentations and global connectivity. Every detail, from modern lighting to climate control, is designed for effective collaboration and strategic planning. A dedicated support team is available to assist with technical needs and special requests, ensuring your event runs smoothly from start to finish.</p>
",,property,https://blvdguide.com/property/a-s-k-dome-meeting-room/,https://blvdguide.com/wp-content/uploads/2025/05/1000352773.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352779.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352776.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352770.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352767.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352785.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000352782.jpg,1000352773.jpg|1000352779.jpg|1000352776.jpg|1000352770.jpg|1000352767.jpg|1000352785.jpg|1000352782.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352773.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352779.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352776.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352770.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352767.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352785.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000352782.jpg,18302|18303|18304|18305|18306|18307|18308,https://blvdguide.com/wp-content/uploads/2025/05/1000352773.jpg,"Board Room",,Kenya,"Amenities>24/7 Access|Amenities>Air Conditioning|Amenities>Backup Generator|Events &amp; Experiences>Charity Event|Amenities>Flexible Layout|Amenities>Front Desk Support|Events &amp; Experiences>Launch|Events &amp; Experiences>Meeting|Amenities>Office Furniture|Amenities>PA System|Amenities>Speakers|Amenities>TV Screens|Amenities>Waiting Suites|Amenities>WiFi",Indoor,Nairobi,Nairobi,"Ngong Road",80,"'-1.3077315581510425,36.76571770386551",enable
18318,"Aspire Centre Atrium","<p>Bring the outdoors indoors in the light-filled Atrium at Simba Corp Centre. Filled with natural light, this space gives you the flexibility for multiple set-ups designed to adapt to your needs. Embrace the freedom to transform this blank canvas into an unforgettable setting whether you’re envisioning a brand production, engaging talks, captivating product showcases, or an intimate dinner.</p>
<section class=""SpaceDetailsLayout_styledSection__Ng1VQ"">
<div class=""MuiStack-root css-pogdr4""></div>
</section>
<p>&nbsp;</p>
",,property,https://blvdguide.com/property/aspire-centre-atrium/,https://blvdguide.com/wp-content/uploads/2025/05/1000353517.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353520.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353526.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353532.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353529.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353541.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353538.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353523.jpg,1000353517.jpg|1000353520.jpg|1000353526.jpg|1000353532.jpg|1000353529.jpg|1000353541.jpg|1000353538.jpg|1000353523.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353517.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353520.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353526.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353532.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353529.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353541.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353538.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353523.jpg,18310|18311|18312|18313|18314|18315|18316|18317,https://blvdguide.com/wp-content/uploads/2025/05/1000353517.jpg,"Indoor Space",,Kenya,"Amenities>24/7 Access|Amenities>Air Conditioning|Events &amp; Experiences>Brand Activation|Amenities>Breakout Zone|Events &amp; Experiences>Conference|Events &amp; Experiences>Day Party|Amenities>Flexible Layout|Amenities>Front Desk Support|Amenities>In-house Catering|Amenities>In-house Décor|Events &amp; Experiences>Launch|Events &amp; Experiences>Night Party|Amenities>PA System|Amenities>Parking|Events &amp; Experiences>Press Conference|Amenities>Speakers|Events &amp; Experiences>Talk Show|Events &amp; Experiences>Townhall Meeting|Amenities>TV Screens|Amenities>WiFi",Indoor,Nairobi,Nairobi,Westlands,154,"'-1.2662400,36.8028215",enable
18327,"J.C.K. Grand Stand","<p>The JKC Grandstand is a multifaceted venue nested at the Jockey Club of Kenya, Racecourse. The venue is a stand-alone, flexible function facility designed to suit any corporate or private function. It is available to book for your private events, live comedy, entertainment, music and games. Whether its fundraisers, corporate events or holiday parties the venue is happy to accommodate.</p>
",,property,https://blvdguide.com/property/j-c-k-grand-stand/,https://blvdguide.com/wp-content/uploads/2025/05/1000353191.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353188.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353203.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353194.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353200.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353209.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353206.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353197.jpg,1000353191.jpg|1000353188.jpg|1000353203.jpg|1000353194.jpg|1000353200.jpg|1000353209.jpg|1000353206.jpg|1000353197.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353191.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353188.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353203.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353194.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353200.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353209.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353206.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353197.jpg,18319|18320|18321|18322|18323|18324|18325|18326,https://blvdguide.com/wp-content/uploads/2025/05/1000353191.jpg,Arena,,Kenya,"Amenities>24/7 Access|Events &amp; Experiences>Brand Activation|Events &amp; Experiences>Charity Event|Events &amp; Experiences>Concert|Events &amp; Experiences>Day Party|Amenities>Electricity|Amenities>PA System|Amenities>Parking|Events &amp; Experiences>Pop-up|Events &amp; Experiences>Reception|Amenities>Self Catering|Amenities>Speakers|Events &amp; Experiences>Team Building|Events &amp; Experiences>Wedding",Outdoor,Nairobi,Nairobi,"Ngong Road",1000,"'-1.3088025,36.7277849",enable
18340,"Nairobi Street Kitchen","<p id=""ut_custom_heading68330ab25c48e"" class=""ut-custom-heading-module body-text padded-text "" data-responsive-font=""p"" data-responsive-font-settings=""{&quot;base-font-size&quot;:&quot;28&quot;}""><span class="""">Whether it’s for a special celebration, drinks with friends, or a business lunch, the eclectic collection of <a href=""https://nairobistreetkitchen.com/"">Nairobi Street Kitchen </a> bars, entertainment spaces and restaurants set the perfect mood for any occasion.</span></p>
<p id=""ut_custom_heading68330ab25c745"" class=""ut-custom-heading-module body-text padded-text "" data-responsive-font=""p"" data-responsive-font-settings=""{&quot;base-font-size&quot;:&quot;16&quot;}""><span class="""">Dine in a colorful Mumbai-inspired bus or sip your way through the celebrated wine regions of Portugal; unwind to local live bands, shop from artisan vendors, or enjoy a craft cocktail with rooftop views of bustling Westlands – whatever your vibe is, NSK have curated over 11 unique zones providing you with a myriad of exciting experiences at each and every visit.</span></p>
<p data-responsive-font=""p"" data-responsive-font-settings=""{&quot;base-font-size&quot;:&quot;16&quot;}"">The Social Rooftop Bar is an iconic rooftop patio where guests come to unwind with a handcrafted signature cocktail, karaoke it out with local live bands, or catch up on all the big games with their friends and fellow fans. As evening progresses, the lights are dimmed, the music pulses through the air, and you can dine and drink to your heart’s content.</p>
",,property,https://blvdguide.com/property/nairobi-street-kitchen/,https://blvdguide.com/wp-content/uploads/2025/05/1000353545.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353557.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353548.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353544.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353546.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353550.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353552.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353554.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353549.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353555.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353553.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353547.jpg,1000353545.jpg|1000353557.jpg|1000353548.jpg|1000353544.jpg|1000353546.jpg|1000353550.jpg|1000353552.jpg|1000353554.jpg|1000353549.jpg|1000353555.jpg|1000353553.jpg|1000353547.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353545.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353557.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353548.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353544.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353546.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353550.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353552.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353554.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353549.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353555.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353553.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353547.jpg,18334|18328|18329|18330|18331|18332|18333|18335|18336|18337|18338|18339,https://blvdguide.com/wp-content/uploads/2025/05/1000353545.jpg,Restaurant,,Kenya,"Amenities>24/7 Access|Events &amp; Experiences>Anniversary|Events &amp; Experiences>Brand Activation|Events &amp; Experiences>Concert|Events &amp; Experiences>Day Party|Amenities>Flexible Layout|Events &amp; Experiences>Group Dining|Amenities>In-house Catering|Events &amp; Experiences>Night Party|Amenities>PA System|Events &amp; Experiences>Pop-up|Amenities>Speakers|Amenities>TV Screens|Amenities>WiFi|Events &amp; Experiences>Workshop",Indoor,Nairobi,Nairobi,Westlands,1000,"'-1.2647561,36.8018415",enable
18349,"Levilla Garden","<p>It’s difficult to find a more serene setting than the Levilla Resort garden. With on-site parking &amp; accommodation indoor and outdoor space and a location that is central, this venue checks all the boxes for a memorable event space.</p>
<p>&nbsp;</p>
",,property,https://blvdguide.com/property/levilla-gardens/,https://blvdguide.com/wp-content/uploads/2025/05/1000353630.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353627.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353621.jpg|https://blvdguide.com/wp-content/uploads/2025/05/1000353624.jpg,1000353630.jpg|1000353627.jpg|1000353621.jpg|1000353624.jpg,/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353630.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353627.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353621.jpg|/home1/swaffilm/public_html/wp-content/uploads/2025/05/1000353624.jpg,18345|18346|18347|18348,https://blvdguide.com/wp-content/uploads/2025/05/1000353630.jpg,Garden,,Kenya,"Amenities>24/7 Access|Events &amp; Experiences>Anniversary|Events &amp; Experiences>Baby shower|Events &amp; Experiences>Birthday Party|Events &amp; Experiences>Bridal Shower|Events &amp; Experiences>Day Party|Events &amp; Experiences>Dinner Party|Amenities>Electricity|Events &amp; Experiences>Group Dining|Amenities>Parking|Events &amp; Experiences>Photoshoot|Events &amp; Experiences>Picnic|Events &amp; Experiences>Reception|Amenities>Self Catering|Events &amp; Experiences>Team Building|Events &amp; Experiences>Videography|Amenities>Washroom|Amenities>Water|Events &amp; Experiences>Wedding",Outdoor,Kiambu,Kiambu,Kikuyu,1000,"'-1.219979,36.6581412",enable
